[00:10:43] [main/INFO] [LaunchWrapper]: Loading tweak class name net.minecraftforge.fml.common.launcher.FMLTweaker
[00:10:43] [main/INFO] [LaunchWrapper]: Using primary tweak class name net.minecraftforge.fml.common.launcher.FMLTweaker
[00:10:43] [main/INFO] [LaunchWrapper]: Calling tweak class net.minecraftforge.fml.common.launcher.FMLTweaker
[00:10:43] [main/DEBUG] [FML]: Injecting tracing printstreams for STDOUT/STDERR.
[00:10:43] [main/INFO] [FML]: Forge Mod Loader version 14.23.5.2860 for Minecraft 1.12.2 loading
[00:10:43] [main/INFO] [FML]: Java is Java HotSpot(TM) 64-Bit Server VM, version 1.8.0_111, running on Windows 7:amd64:6.1, installed at C:\ProgramData\Oracle\Java-PE\jre1.8\x64
[00:10:43] [main/DEBUG] [FML]: Java classpath at launch is:
[00:10:43] [main/DEBUG] [FML]:     G:\??\.minecraft\assets\objects\fg\pk.setup6.42\a\.minecraft\libraries\com\mojang\patchy\1.3.9\patchy-1.3.9.jar
[00:10:43] [main/DEBUG] [FML]:     G:\??\.minecraft\assets\objects\fg\pk.setup6.42\a\.minecraft\libraries\oshi-project\oshi-core\1.1\oshi-core-1.1.jar
[00:10:43] [main/DEBUG] [FML]:     G:\??\.minecraft\assets\objects\fg\pk.setup6.42\a\.minecraft\libraries\net\java\dev\jna\jna\4.4.0\jna-4.4.0.jar
[00:10:43] [main/DEBUG] [FML]:     G:\??\.minecraft\assets\objects\fg\pk.setup6.42\a\.minecraft\libraries\net\java\dev\jna\platform\3.4.0\platform-3.4.0.jar
[00:10:43] [main/DEBUG] [FML]:     G:\??\.minecraft\assets\objects\fg\pk.setup6.42\a\.minecraft\libraries\com\ibm\icu\icu4j-core-mojang\51.2\icu4j-core-mojang-51.2.jar
[00:10:43] [main/DEBUG] [FML]:     G:\??\.minecraft\assets\objects\fg\pk.setup6.42\a\.minecraft\libraries\net\sf\jopt-simple\jopt-simple\5.0.3\jopt-simple-5.0.3.jar
[00:10:43] [main/DEBUG] [FML]:     G:\??\.minecraft\assets\objects\fg\pk.setup6.42\a\.minecraft\libraries\com\paulscode\codecjorbis\20101023\codecjorbis-20101023.jar
[00:10:43] [main/DEBUG] [FML]:     G:\??\.minecraft\assets\objects\fg\pk.setup6.42\a\.minecraft\libraries\com\paulscode\codecwav\20101023\codecwav-20101023.jar
[00:10:43] [main/DEBUG] [FML]:     G:\??\.minecraft\assets\objects\fg\pk.setup6.42\a\.minecraft\libraries\com\paulscode\libraryjavasound\20101123\libraryjavasound-20101123.jar
[00:10:43] [main/DEBUG] [FML]:     G:\??\.minecraft\assets\objects\fg\pk.setup6.42\a\.minecraft\libraries\com\paulscode\librarylwjglopenal\20100824\librarylwjglopenal-20100824.jar
[00:10:43] [main/DEBUG] [FML]:     G:\??\.minecraft\assets\objects\fg\pk.setup6.42\a\.minecraft\libraries\com\paulscode\soundsystem\20120107\soundsystem-20120107.jar
[00:10:43] [main/DEBUG] [FML]:     G:\??\.minecraft\assets\objects\fg\pk.setup6.42\a\.minecraft\libraries\io\netty\netty-all\4.1.9.Final\netty-all-4.1.9.Final.jar
[00:10:43] [main/DEBUG] [FML]:     G:\??\.minecraft\assets\objects\fg\pk.setup6.42\a\.minecraft\libraries\com\google\guava\guava\21.0\guava-21.0.jar
[00:10:43] [main/DEBUG] [FML]:     G:\??\.minecraft\assets\objects\fg\pk.setup6.42\a\.minecraft\libraries\org\apache\commons\commons-lang3\3.5\commons-lang3-3.5.jar
[00:10:43] [main/DEBUG] [FML]:     G:\??\.minecraft\assets\objects\fg\pk.setup6.42\a\.minecraft\libraries\commons-io\commons-io\2.5\commons-io-2.5.jar
[00:10:43] [main/DEBUG] [FML]:     G:\??\.minecraft\assets\objects\fg\pk.setup6.42\a\.minecraft\libraries\commons-codec\commons-codec\1.10\commons-codec-1.10.jar
[00:10:43] [main/DEBUG] [FML]:     G:\??\.minecraft\assets\objects\fg\pk.setup6.42\a\.minecraft\libraries\net\java\jinput\jinput\2.0.5\jinput-2.0.5.jar
[00:10:43] [main/DEBUG] [FML]:     G:\??\.minecraft\assets\objects\fg\pk.setup6.42\a\.minecraft\libraries\net\java\jutils\jutils\1.0.0\jutils-1.0.0.jar
[00:10:43] [main/DEBUG] [FML]:     G:\??\.minecraft\assets\objects\fg\pk.setup6.42\a\.minecraft\libraries\com\google\code\gson\gson\2.8.0\gson-2.8.0.jar
[00:10:43] [main/DEBUG] [FML]:     G:\??\.minecraft\assets\objects\fg\pk.setup6.42\a\.minecraft\libraries\com\mojang\authlib\1.5.25\authlib-1.5.25.jar
[00:10:43] [main/DEBUG] [FML]:     G:\??\.minecraft\assets\objects\fg\pk.setup6.42\a\.minecraft\libraries\com\mojang\realms\1.10.22\realms-1.10.22.jar
[00:10:43] [main/DEBUG] [FML]:     G:\??\.minecraft\assets\objects\fg\pk.setup6.42\a\.minecraft\libraries\org\apache\commons\commons-compress\1.8.1\commons-compress-1.8.1.jar
[00:10:43] [main/DEBUG] [FML]:     G:\??\.minecraft\assets\objects\fg\pk.setup6.42\a\.minecraft\libraries\org\apache\httpcomponents\httpclient\4.3.3\httpclient-4.3.3.jar
[00:10:43] [main/DEBUG] [FML]:     G:\??\.minecraft\assets\objects\fg\pk.setup6.42\a\.minecraft\libraries\commons-logging\commons-logging\1.1.3\commons-logging-1.1.3.jar
[00:10:43] [main/DEBUG] [FML]:     G:\??\.minecraft\assets\objects\fg\pk.setup6.42\a\.minecraft\libraries\org\apache\httpcomponents\httpcore\4.3.2\httpcore-4.3.2.jar
[00:10:43] [main/DEBUG] [FML]:     G:\??\.minecraft\assets\objects\fg\pk.setup6.42\a\.minecraft\libraries\it\unimi\dsi\fastutil\7.1.0\fastutil-7.1.0.jar
[00:10:43] [main/DEBUG] [FML]:     G:\??\.minecraft\assets\objects\fg\pk.setup6.42\a\.minecraft\libraries\org\apache\logging\log4j\log4j-api\2.15.0\log4j-api-2.15.0.jar
[00:10:43] [main/DEBUG] [FML]:     G:\??\.minecraft\assets\objects\fg\pk.setup6.42\a\.minecraft\libraries\org\apache\logging\log4j\log4j-core\2.15.0\log4j-core-2.15.0.jar
[00:10:43] [main/DEBUG] [FML]:     G:\??\.minecraft\assets\objects\fg\pk.setup6.42\a\.minecraft\libraries\org\lwjgl\lwjgl\lwjgl\2.9.4-nightly-20150209\lwjgl-2.9.4-nightly-20150209.jar
[00:10:43] [main/DEBUG] [FML]:     G:\??\.minecraft\assets\objects\fg\pk.setup6.42\a\.minecraft\libraries\org\lwjgl\lwjgl\lwjgl_util\2.9.4-nightly-20150209\lwjgl_util-2.9.4-nightly-20150209.jar
[00:10:43] [main/DEBUG] [FML]:     G:\??\.minecraft\assets\objects\fg\pk.setup6.42\a\.minecraft\libraries\com\mojang\text2speech\1.10.3\text2speech-1.10.3.jar
[00:10:43] [main/DEBUG] [FML]:     G:\??\.minecraft\assets\objects\fg\pk.setup6.42\a\.minecraft\libraries\net\minecraftforge\forge\1.12.2-14.23.5.2860\forge-1.12.2-14.23.5.2860.jar
[00:10:43] [main/DEBUG] [FML]:     G:\??\.minecraft\assets\objects\fg\pk.setup6.42\a\.minecraft\libraries\org\ow2\asm\asm-debug-all\5.2\asm-debug-all-5.2.jar
[00:10:43] [main/DEBUG] [FML]:     G:\??\.minecraft\assets\objects\fg\pk.setup6.42\a\.minecraft\libraries\net\minecraft\launchwrapper\1.12\launchwrapper-1.12.jar
[00:10:43] [main/DEBUG] [FML]:     G:\??\.minecraft\assets\objects\fg\pk.setup6.42\a\.minecraft\libraries\org\jline\jline\3.5.1\jline-3.5.1.jar
[00:10:43] [main/DEBUG] [FML]:     G:\??\.minecraft\assets\objects\fg\pk.setup6.42\a\.minecraft\libraries\com\typesafe\akka\akka-actor_2.11\2.3.3\akka-actor_2.11-2.3.3.jar
[00:10:43] [main/DEBUG] [FML]:     G:\??\.minecraft\assets\objects\fg\pk.setup6.42\a\.minecraft\libraries\com\typesafe\config\1.2.1\config-1.2.1.jar
[00:10:43] [main/DEBUG] [FML]:     G:\??\.minecraft\assets\objects\fg\pk.setup6.42\a\.minecraft\libraries\org\scala-lang\scala-actors-migration_2.11\1.1.0\scala-actors-migration_2.11-1.1.0.jar
[00:10:43] [main/DEBUG] [FML]:     G:\??\.minecraft\assets\objects\fg\pk.setup6.42\a\.minecraft\libraries\org\scala-lang\scala-compiler\2.11.1\scala-compiler-2.11.1.jar
[00:10:43] [main/DEBUG] [FML]:     G:\??\.minecraft\assets\objects\fg\pk.setup6.42\a\.minecraft\libraries\org\scala-lang\plugins\scala-continuations-library_2.11\1.0.2_mc\scala-continuations-library_2.11-1.0.2_mc.jar
[00:10:43] [main/DEBUG] [FML]:     G:\??\.minecraft\assets\objects\fg\pk.setup6.42\a\.minecraft\libraries\org\scala-lang\plugins\scala-continuations-plugin_2.11.1\1.0.2_mc\scala-continuations-plugin_2.11.1-1.0.2_mc.jar
[00:10:43] [main/DEBUG] [FML]:     G:\??\.minecraft\assets\objects\fg\pk.setup6.42\a\.minecraft\libraries\org\scala-lang\scala-library\2.11.1\scala-library-2.11.1.jar
[00:10:43] [main/DEBUG] [FML]:     G:\??\.minecraft\assets\objects\fg\pk.setup6.42\a\.minecraft\libraries\org\scala-lang\scala-parser-combinators_2.11\1.0.1\scala-parser-combinators_2.11-1.0.1.jar
[00:10:43] [main/DEBUG] [FML]:     G:\??\.minecraft\assets\objects\fg\pk.setup6.42\a\.minecraft\libraries\org\scala-lang\scala-reflect\2.11.1\scala-reflect-2.11.1.jar
[00:10:43] [main/DEBUG] [FML]:     G:\??\.minecraft\assets\objects\fg\pk.setup6.42\a\.minecraft\libraries\org\scala-lang\scala-swing_2.11\1.0.1\scala-swing_2.11-1.0.1.jar
[00:10:43] [main/DEBUG] [FML]:     G:\??\.minecraft\assets\objects\fg\pk.setup6.42\a\.minecraft\libraries\org\scala-lang\scala-xml_2.11\1.0.2\scala-xml_2.11-1.0.2.jar
[00:10:43] [main/DEBUG] [FML]:     G:\??\.minecraft\assets\objects\fg\pk.setup6.42\a\.minecraft\libraries\lzma\lzma\0.0.1\lzma-0.0.1.jar
[00:10:43] [main/DEBUG] [FML]:     G:\??\.minecraft\assets\objects\fg\pk.setup6.42\a\.minecraft\libraries\java3d\vecmath\1.5.2\vecmath-1.5.2.jar
[00:10:43] [main/DEBUG] [FML]:     G:\??\.minecraft\assets\objects\fg\pk.setup6.42\a\.minecraft\libraries\net\sf\trove4j\trove4j\3.0.3\trove4j-3.0.3.jar
[00:10:43] [main/DEBUG] [FML]:     G:\??\.minecraft\assets\objects\fg\pk.setup6.42\a\.minecraft\libraries\org\apache\maven\maven-artifact\3.5.3\maven-artifact-3.5.3.jar
[00:10:43] [main/DEBUG] [FML]:     G:\??\.minecraft\assets\objects\fg\pk.setup6.42\a\.minecraft\versions\RLCraft\RLCraft.jar
[00:10:43] [main/DEBUG] [FML]: Java library path at launch is:
[00:10:43] [main/DEBUG] [FML]:     G:\游戏\.minecraft\assets\objects\fg\pk.setup6.42\a\.minecraft\versions\RLCraft\RLCraft-natives
[00:10:43] [main/DEBUG] [FML]: Determined Minecraft Libraries Root: G:\??\.minecraft\assets\objects\fg\pk.setup6.42\a\.minecraft\libraries
[00:10:43] [main/DEBUG] [FML]: Cleaning up mods folder: G:\??\.minecraft\assets\objects\fg\pk.setup6.42\a\.minecraft\versions\RLCraft\mods
[00:10:43] [main/DEBUG] [FML]: Examining file: # LibLoader.jar
[00:10:43] [main/DEBUG] [FML]: Examining file: AdHooks-1.12.2-3.3.1.0-build.0626.jar
[00:10:43] [main/DEBUG] [FML]: Examining file: Advanced-Fishing-1.12.2-1.3.3.jar
[00:10:43] [main/DEBUG] [FML]: Examining file: AIReducer-1.12.2-0.3.0.jar
[00:10:43] [main/DEBUG] [FML]: Examining file: alcatrazcore-1.0.4.jar
[00:10:43] [main/DEBUG] [FML]: Examining file: antiqueatlas-1.12.2-4.6.3.jar
[00:10:43] [main/DEBUG] [FML]: Examining file: anvilpatch-1.1.1.jar
[00:10:43] [main/DEBUG] [FML]: Examining file: Aquaculture-1.12.2-1.6.8.jar
[00:10:43] [main/DEBUG] [FML]: Examining file: armorunder-mc1.12.2-1.0.0.jar
[00:10:43] [main/DEBUG] [FML]: Examining file: astikorcarts-1.12.2-0.1.2.8.jar
[00:10:43] [main/DEBUG] [FML]: Examining file: AutoRegLib-1.3-32.jar
[00:10:43] [main/DEBUG] [FML]: Examining file: base-1.12.2-3.14.0.jar
[00:10:43] [main/DEBUG] [FML]: Examining file: BattleTowers-1.12.2.jar
[00:10:43] [main/DEBUG] [FML]: Examining file: Baubles-1.12-1.5.2.jar
[00:10:43] [main/DEBUG] [FML]: Examining file: BedBreakBegone-1.0.1.jar
[00:10:43] [main/DEBUG] [FML]: Examining file: bettercaves-1.12.2-2.0.4.jar
[00:10:43] [main/DEBUG] [FML]: Examining file: BetterCombat-1.12.2-1.5.6.jar
[00:10:43] [main/DEBUG] [FML]: Examining file: BetterFoliage-MC1.12-2.3.3.jar
[00:10:43] [main/DEBUG] [FML]: Examining file: BetterMineshaftsForge-1.12.2-2.2.1.jar
[00:10:43] [main/DEBUG] [FML]: Examining file: betternether-0.1.8.6.jar
[00:10:43] [main/DEBUG] [FML]: Examining file: BetterQuesting-3.5.329.jar
[00:10:43] [main/DEBUG] [FML]: Examining file: BetterTabs-1.0.2.jar
[00:10:43] [main/DEBUG] [FML]: Examining file: better_survival-1.4.1.jar
[00:10:43] [main/DEBUG] [FML]: Examining file: BlockOverlayFix-1.12.2-1.0.0.jar
[00:10:43] [main/DEBUG] [FML]: Examining file: Bloodmoon-MC1.12.2-1.5.3.jar
[00:10:43] [main/DEBUG] [FML]: Examining file: BNBGamingLib-1.12.2-2.17.6.jar
[00:10:43] [main/DEBUG] [FML]: Examining file: Born In A Barn V1.8-1.12-1.1.jar
[00:10:43] [main/DEBUG] [FML]: Examining file: Bountiful Baubles-1.12.2-0.1.8.jar
[00:10:43] [main/DEBUG] [FML]: Examining file: Bountiful-1.12.2-2.2.3.jar
[00:10:43] [main/DEBUG] [FML]: Examining file: BQTweaker-1.3.3.jar
[00:10:43] [main/DEBUG] [FML]: Examining file: BQ_Multiblock_Structure_Integration-1.0.7.jar
[00:10:43] [main/DEBUG] [FML]: Examining file: callablehorses-1.12.2-1.1.1.jar
[00:10:43] [main/DEBUG] [FML]: Examining file: carrotslib-mc1.12.2-1.0.0b1.jar
[00:10:43] [main/DEBUG] [FML]: Examining file: carryon-1.12.2-1.12.6.20.jar
[00:10:43] [main/DEBUG] [FML]: Examining file: Charm-1.12.2-1.4.1.jar
[00:10:43] [main/DEBUG] [FML]: Examining file: ChunkAnimator-MC1.12-1.2.jar
[00:10:43] [main/DEBUG] [FML]: Examining file: classyhats-1.6.0.jar
[00:10:43] [main/DEBUG] [FML]: Examining file: CollisionDamage-1.2.1.jar
[00:10:43] [main/DEBUG] [FML]: Examining file: comforts-1.12.2-1.4.1.3.jar
[00:10:43] [main/DEBUG] [FML]: Examining file: CompatSkills-1.12.2-1.17.0.jar
[00:10:43] [main/DEBUG] [FML]: Examining file: ContentTweaker-1.12.2-4.10.0.jar
[00:10:43] [main/DEBUG] [FML]: Examining file: Controlling-3.0.8.jar
[00:10:43] [main/DEBUG] [FML]: Examining file: CoralReef-2.5-1.12.2.jar
[00:10:43] [main/DEBUG] [FML]: Examining file: corpsecomplex-1.12.2-1.0.12.0.jar
[00:10:43] [main/DEBUG] [FML]: Examining file: craftablechainmail-1.0.jar
[00:10:43] [main/DEBUG] [FML]: Examining file: CraftableHorseArmour-1.3.0-1.12.jar
[00:10:43] [main/DEBUG] [FML]: Examining file: CraftTweaker2-1.12-4.1.20.674.jar
[00:10:43] [main/DEBUG] [FML]: Examining file: CreativeCore_v1.10.70_mc1.12.2.jar
[00:10:43] [main/DEBUG] [FML]: Examining file: CustomMainMenu-MC1.12.2-2.0.9.1.jar
[00:10:43] [main/DEBUG] [FML]: Examining file: defiledlands-1.12.2-1.4.3.jar
[00:10:43] [main/DEBUG] [FML]: Examining file: disenchanter[1.12]1.8.jar
[00:10:43] [main/DEBUG] [FML]: Examining file: DoomlikeDungeons-1.14.11-MC1.12.2.jar
[00:10:43] [main/DEBUG] [FML]: Examining file: DynamicSurroundings-1.12.2-3.6.2.1.jar
[00:10:43] [main/DEBUG] [FML]: Examining file: DynamicSurroundingsHuds-1.12.2-3.6.0.0.jar
[00:10:43] [main/DEBUG] [FML]: Making maven link for org.orecruncher:DynamicSurroundingsHuds:1.12.2-3.6.0.0 in memory to G:\??\.minecraft\assets\objects\fg\pk.setup6.42\a\.minecraft\versions\RLCraft\mods\DynamicSurroundingsHuds-1.12.2-3.6.0.0.jar.
[00:10:43] [main/DEBUG] [FML]: Examining file: DynamicTrees-1.12.2-0.9.27.jar
[00:10:43] [main/DEBUG] [FML]: Examining file: dynamictreesdefiledlands-1.12.2-1.0.0.jar
[00:10:43] [main/DEBUG] [FML]: Examining file: DynamicTreesTraverse-1.12.2-2.1.jar
[00:10:43] [main/DEBUG] [FML]: Examining file: ElenaiDodge-1.12.2-2.1.jar
[00:10:43] [main/DEBUG] [FML]: Examining file: EnchantmentDescriptions-1.12.2-1.1.20.jar
[00:10:43] [main/DEBUG] [FML]: Examining file: EnhancedVisuals_v1.4.4_mc1.12.2.jar
[00:10:43] [main/DEBUG] [FML]: Examining file: EntityCulling-1.12.2-4.2.5.jar
[00:10:43] [main/DEBUG] [FML]: Examining file: FamiliarFauna-1.12.2-1.0.11.jar
[00:10:43] [main/DEBUG] [FML]: Examining file: FancyBlockParticles-1.12.x-2.4.1.jar
[00:10:43] [main/DEBUG] [FML]: Examining file: FantasticLib-1.12.2.047.jar
[00:10:43] [main/DEBUG] [FML]: Examining file: firstaid-1.6.20.jar
[00:10:43] [main/DEBUG] [FML]: Examining file: FishingMadeBetter-1.12.2-2.2.4.jar
[00:10:43] [main/DEBUG] [FML]: Examining file: foamfix-0.10.14-1.12.2.jar
[00:10:43] [main/DEBUG] [FML]: Examining file: FoodExpansion1.3.3-1.12.2.jar
[00:10:43] [main/DEBUG] [FML]: Examining file: ForgeEndertech-1.12.2-4.5.6.0-build.0619.jar
[00:10:43] [main/DEBUG] [FML]: Examining file: Forgelin-1.8.4.jar
[00:10:43] [main/DEBUG] [FML]: Examining file: forgottenitems-1.12.2-1.3.1.jar
[00:10:43] [main/DEBUG] [FML]: Examining file: FriendlyEndermite_v1.0.1_mc1.12.2.jar
[00:10:43] [main/DEBUG] [FML]: Examining file: fxcontrol-1.12-0.1.15.jar
[00:10:43] [main/DEBUG] [FML]: Found existing ContainedDep META-INF/libraries/mcjtytools-1.12-0.0.21.jar(com.github.mcjty:mcjtytools:0.0.21) from G:\??\.minecraft\assets\objects\fg\pk.setup6.42\a\.minecraft\versions\RLCraft\mods\memory_repo\com\github\mcjty\mcjtytools\0.0.21\mcjtytools-0.0.21.jar extracted to G:\??\.minecraft\assets\objects\fg\pk.setup6.42\a\.minecraft\versions\RLCraft\mods\fxcontrol-1.12-0.1.15.jar, skipping extraction
[00:10:43] [main/DEBUG] [FML]: Examining file: mcjtytools-0.0.21.jar
[00:10:43] [main/DEBUG] [FML]: Examining file: GlobalGameRules-1.12.2-2.2.7.jar
[00:10:43] [main/DEBUG] [FML]: Examining file: GooglyEyes-1.12.2-7.1.1.jar
[00:10:43] [main/DEBUG] [FML]: Examining file: grapplemod-1.12.2-v12.2.jar
[00:10:43] [main/DEBUG] [FML]: Examining file: iceandfire-1.7.1-1.12.2.jar
[00:10:43] [main/DEBUG] [FML]: Examining file: iChunUtil-1.12.2-7.2.2.jar
[00:10:43] [main/DEBUG] [FML]: Examining file: InfernalMobs-1.12.2.jar
[00:10:43] [main/DEBUG] [FML]: Examining file: Inspirations-1.12.2-0.2.9.jar
[00:10:43] [main/DEBUG] [FML]: Examining file: InventoryTweaks-1.64+dev.151.jar
[00:10:43] [main/DEBUG] [FML]: Examining file: ISeeDragons-1.2.jar
[00:10:43] [main/DEBUG] [FML]: Examining file: ItemPhysic_Full_1.4.37_mc1.12.2.jar
[00:10:43] [main/DEBUG] [FML]: Examining file: itlt-1.12.x-1.0.4.jar
[00:10:43] [main/DEBUG] [FML]: Examining file: IvToolkit-1.3.3-1.12.jar
[00:10:43] [main/DEBUG] [FML]: Examining file: jei_1.12.2-4.16.1.302.jar
[00:10:43] [main/DEBUG] [FML]: Examining file: Level Up! 2-1.1.23-1.12.jar
[00:10:43] [main/DEBUG] [FML]: Examining file: librarianlib-1.12.2-4.22.jar
[00:10:43] [main/DEBUG] [FML]: Examining file: llibrary-1.7.20-1.12.2.jar
[00:10:43] [main/DEBUG] [FML]: Found existing ContainedDep llibrary-core-1.0.11-1.12.2.jar(net.ilexiconn:llibrary-core:1.0.11-1.12.2) from G:\??\.minecraft\assets\objects\fg\pk.setup6.42\a\.minecraft\versions\RLCraft\mods\memory_repo\net\ilexiconn\llibrary-core\1.0.11-1.12.2\llibrary-core-1.0.11-1.12.2.jar extracted to G:\??\.minecraft\assets\objects\fg\pk.setup6.42\a\.minecraft\versions\RLCraft\mods\llibrary-1.7.20-1.12.2.jar, skipping extraction
[00:10:43] [main/DEBUG] [FML]: Examining file: llibrary-core-1.0.11-1.12.2.jar
[00:10:43] [main/DEBUG] [FML]: Making maven link for net.ilexiconn:llibrary:1.7.20-1.12.2 in memory to G:\??\.minecraft\assets\objects\fg\pk.setup6.42\a\.minecraft\versions\RLCraft\mods\llibrary-1.7.20-1.12.2.jar.
[00:10:43] [main/DEBUG] [FML]: Examining file: LoadingScreens-1.12.2-0.3.1.jar
[00:10:43] [main/DEBUG] [FML]: Examining file: Locks-1.12.2-3.0.0.jar
[00:10:43] [main/DEBUG] [FML]: Examining file: LootTweaker-0.3.1+MC1.12.2.jar
[00:10:43] [main/DEBUG] [FML]: Examining file: lostcities-1.12-2.0.22.jar
[00:10:43] [main/DEBUG] [FML]: Examining file: lycanitesmobs-1.12.2-2.0.8.5.jar
[00:10:43] [main/DEBUG] [FML]: Examining file: MainMenuScale-1.3.2.jar
[00:10:43] [main/DEBUG] [FML]: Examining file: Mantle-1.12-1.3.3.55.jar
[00:10:43] [main/DEBUG] [FML]: Examining file: mcw-bridges-1.0.6b-mc1.12.2.jar
[00:10:43] [main/DEBUG] [FML]: Examining file: MmmMmmMmmMmm-1.12-1.14.jar
[00:10:43] [main/DEBUG] [FML]: Examining file: MoBends_1.12.2-1.2.1-19.12.21.jar
[00:10:43] [main/DEBUG] [FML]: Examining file: modtweaker-4.0.20.5.jar
[00:10:43] [main/DEBUG] [FML]: Examining file: MouseTweaks-2.10.1-mc1.12.2.jar
[00:10:43] [main/DEBUG] [FML]: Examining file: MTLib-3.0.7.jar
[00:10:43] [main/DEBUG] [FML]: Examining file: MultiMine-1.12.2.jar
